Title,Document Name,Ark Identifier,July,August,September,Total
"York (Ryan) Student Folklore Fieldwork Project",orflr_2004_006.xml,80444/xv76235,6,0,0,6
"Silver (Laura Gay) Student Folklore Fieldwork Project",orflr_1974_011.xml,80444/xv06787,0,0,6,6
"Loff (Sue) Student Folklore Fieldwork Project",orflr_1975_029.xml,80444/xv21719,5,1,0,6
"Yamashita-DeSantis (Zane) Student Folklore Fieldwork Project",orflr_2008_069.xml,80444/xv78414,6,0,0,6
"Harbick (Andrew) Student Folklore Fieldwork Project",orflr_2010_026.xml,80444/xv15643,6,0,0,6
"Supperstein (Brent) Student Folklore Fieldwork Project",orflr_1974_292.xml,80444/xv05154,6,0,0,6
"Kelly (Catalina) Student Folklore Fieldwork Project",orflr_2012_089.xml,80444/xv76904,4,0,2,6
"Shattuck (Jodie) Student Folklore Fieldwork Project",orflr_1971_264.xml,80444/xv16839,0,0,6,6
"Croll (Susan) Student Folklore Fieldwork Project",orflr_1981_017.xml,80444/xv96389,1,0,5,6
"Hoffman (Teresa) Student Folklore Fieldwork Project",orflr_1982_032.xml,80444/xv59054,6,0,0,6
"Nealey (Kathy) Student Folklore Fieldwork Project",orflr_0000_048.xml,80444/xv48342,1,0,5,6
"Skinner (Marcia) Student Folklore Fieldwork Project",orflr_1970_115.xml,80444/xv68130,1,0,5,6
"Reiter (Johnny) Student Folklore Fieldwork Project",orflr_2008_041.xml,80444/xv42453,4,0,2,6
"Wiltz (Sarah) Student Folklore Fieldwork Project",orflr_1980_011.xml,80444/xv76831,0,2,4,6
"Van Atta (Laurie) Student Folklore Fieldwork Project",orflr_1974_105.xml,80444/xv55972,0,4,2,6
"Schriver (Kristen) Student Folklore Fieldwork Project",orflr_1989_030.xml,80444/xv62866,0,2,4,6
"Wehling (Ruth) Student Folklore Fieldwork Project",orflr_1972_155.xml,80444/xv76190,5,0,1,6
"Anbar (Haitham) Student Folklore Fieldwork Project",orflr_2012_008.xml,80444/xv19470,6,0,0,6
"Hinsvark (Susan) Student Folklore Fieldwork Project",orflr_1984_048.xml,80444/xv32147,0,3,3,6
"Ford (Meghan) Student Folklore Fieldwork Project",orflr_2002_005.xml,80444/xv89117,1,1,4,6
"Schaudt (Brian) Student Folklore Fieldwork Project",orflr_2010_100.xml,80444/xv35675,6,0,0,6
"Anderson (Judith) Student Folklore Fieldwork Project",orflr_1971_139.xml,80444/xv97097,0,0,6,6
"Veum (Cynthia) Student Folklore Fieldwork Project",orflr_1992_028.xml,80444/xv76690,0,0,6,6
"Student Folklore Fieldwork Project",orflr_1973_309.xml,80444/xv50439,6,0,0,6
"Gilleran (Paul A.) Student Folklore Fieldwork Project",orflr_1975_018.xml,80444/xv07424,6,0,0,6
"Albright (Chris) Student Folklore Fieldwork Project",orflr_1972_087.xml,80444/xv39157,6,0,0,6
"Student Folklore Fieldwork Project",orflr_1971_391.xml,80444/xv03491,6,0,0,6
"Zumwalt (Shelise M.) Student Folklore Fieldwork Project",orflr_2008_031.xml,80444/xv49789,0,3,3,6
"Horwitz (Andrea) Student Folklore Fieldwork Project",orflr_1974_331.xml,80444/xv64556,2,0,4,6
"Emerson (Amelia) Student Folklore Fieldwork Project",orflr_1974_134.xml,80444/xv34017,0,1,5,6
"Wilson (Susan) Student Folklore Fieldwork Project",orflr_1974_301.xml,80444/xv73577,6,0,0,6
"Spain (Paul) Student Folklore Fieldwork Project",orflr_1977_126.xml,80444/xv17044,6,0,0,6
"Daws (Ann X.) Student Folklore Fieldwork Project",orflr_1971_032.xml,80444/xv37768,0,2,4,6
"Neill (Jim) Student Folklore Fieldwork Project",orflr_1976_064.xml,80444/xv43692,6,0,0,6
"Crisp (Alice) Student Folklore Fieldwork Project",orflr_1981_016.xml,80444/xv17965,2,3,1,6
"(Heinz) Nolan Student Folklore Fieldwork Project",orflr_2012_069.xml,80444/xv50540,0,1,5,6
"Jessup (Kathryn Orme) Student Folklore Fieldwork Project",orflr_1972_040.xml,80444/xv99383,1,0,5,6
"Heidemann (Debbie) Student Folklore Fieldwork Project",orflr_1974_038.xml,80444/xv14846,6,0,0,6
"Craig (Kathleen) Student Folklore Fieldwork Project",orflr_1972_084.xml,80444/xv18539,0,0,5,5
"Hartell (Amy) Student Folklore Fieldwork Project",orflr_2009_009.xml,80444/xv22546,5,0,0,5
"Dinsdale (Grace) Student Folklore Fieldwork Project",orflr_1975_013.xml,80444/xv77395,5,0,0,5
"Ryan (Susan E.) Student Folklore Fieldwork Project",orflr_1974_283.xml,80444/xv44055,0,0,5,5
"Guenzler (Bruce) Student Folklore Fieldwork Project",orflr_1987_021.xml,80444/xv52584,0,0,5,5
"Gornick (Barbara L.) Student Folklore Fieldwork Project",orflr_1971_335.xml,80444/xv68536,0,0,5,5
"Bentz (Lindsey) Student Folklore Fieldwork Project",orflr_2010_051.xml,80444/xv52737,0,0,5,5
"Danielson (Linda L.) Student Folklore Fieldwork Project",orflr_1984_060.xml,80444/xv51681,0,4,1,5
"Turnlund (Paige) Student Folklore Fieldwork Project",orflr_2011_039.xml,80444/xv03259,0,0,5,5
"Battista (Beau) Student Folklore Fieldwork Project",orflr_2012_017.xml,80444/xv24755,0,0,5,5
"Sroge (Roberta) Student Folklore Fieldwork Project",orflr_1974_108.xml,80444/xv21969,0,0,5,5
"Hayden (Sam) Student Folklore Fieldwork Project",orflr_2010_081.xml,80444/xv42736,2,0,3,5
"Hoyle (Rozy) Student Folklore Fieldwork Project",orflr_1977_031.xml,80444/xv88629,4,0,1,5
"Keeton (Kansas) Student Folklore Fieldwork Project",orflr_2010_103.xml,80444/xv21871,5,0,0,5
"Bonner (Shirley D.) Student Folklore Fieldwork Project",orflr_1974_122.xml,80444/xv54306,0,1,4,5
"Clopton (Lynn M.) Student Folklore Fieldwork Project",orflr_1975_008.xml,80444/xv25305,0,0,5,5
"Wright (S. Darlene) Student Folklore Fieldwork Project",orflr_1976_163.xml,80444/xv88235,0,0,5,5
"Marsocci (Raymond) Student Folklore Fieldwork Project",orflr_1988_010.xml,80444/xv98211,5,0,0,5
"Gulliver (William C.) Student Folklore Fieldwork Project",orflr_1972_079.xml,80444/xv13485,3,2,0,5
"Wong (Dale) and (Young) Arlo Student Folklore Fieldwork Project",orflr_1971_279.xml,80444/xv37063,3,1,1,5
"Ensminger (David) Folklore Terminal Project",orflr_2010_111.xml,80444/xv08810,1,0,4,5
"Bakken (Ryan) Student Folklore Fieldwork Project",orflr_2012_015.xml,80444/xv15335,1,0,4,5
"Poizat-Newcomb (Steve) Student Folklore Fieldwork Project",orflr_1995_002.xml,80444/xv16586,5,0,0,5
"Moe (Caitlyn) Student Folklore Fieldwork Project",orflr_2008_116.xml,80444/xv84063,5,0,0,5
"McKinley (Susan) Student Folklore Fieldwork Project",orflr_1972_137.xml,80444/xv38601,5,0,0,5
"Bernstein (Al) Student Folklore Fieldwork Project",orflr_1974_215.xml,80444/xv39172,0,0,5,5
"Durbin (Deborah J.) Student Folklore Fieldwork Project",orflr_1980_022.xml,80444/xv41131,0,0,5,5
"Gandee (Sarah) Student Folklore Fieldwork Project",orflr_1982_110.xml,80444/xv80215,2,1,2,5
"Jackson (Susan Dearborn) Student Folklore Fieldwork Project",orflr_2002_035.xml,80444/xv16912,1,1,3,5
"Demarest (Hannah) Student Folklore Fieldwork Project",orflr_2012_041.xml,80444/xv32208,0,0,5,5
"Krieger (Amanda) Student Folklore Fieldwork Project",orflr_2002_020.xml,80444/xv11618,3,0,2,5
"Sparkman (Teresa) Student Folklore Fieldwork Project",orflr_1974_287.xml,80444/xv87808,2,2,1,5
"Jacobs (David A.) Student Folklore Fieldwork Project",orflr_1987_026.xml,80444/xv52145,5,0,0,5
"Sparkman (Teresa) Student Folklore Fieldwork Project",orflr_1974_288.xml,80444/xv61141,1,1,3,5
"Student Folklore Fieldwork Project",orflr_1973_305.xml,80444/xv44384,0,1,4,5
"Braddock (George W.) Student Folklore Fieldwork Project",orflr_1976_004.xml,80444/xv07479,5,0,0,5
"Branch (Matthew) Student Folklore Fieldwork Project",orflr_2006_002.xml,80444/xv64724,1,4,0,5
"McCarl (Robert) Student Folklore Fieldwork Project",orflr_1969_052.xml,80444/xv23431,2,2,1,5
"Emlen (Lisa) Student Folklore Fieldwork Project",orflr_1984_045.xml,80444/xv04211,5,0,0,5
"Brammer (Shelby) Student Folklore Fieldwork Project",orflr_2010_029.xml,80444/xv16140,0,2,3,5
"Bartee (Paulette) Student Folklore Fieldwork Project",orflr_1971_319.xml,80444/xv81085,0,0,5,5
"Anderson (Alice Leavitt) Student Folklore Fieldwork Project",orflr_1971_316.xml,80444/xv98037,4,1,0,5
"Dunham (Michael) Student Folklore Fieldwork Project",orflr_1981_003.xml,80444/xv65982,0,0,5,5
"Stone (Elizabeth S.) Student Folklore Fieldwork Project",orflr_1997_005.xml,80444/xv32333,5,0,0,5
"Briggs (Kathleen) Student Folklore Fieldwork Project",orflr_1991_001.xml,80444/xv38839,2,3,0,5
"McIntosh (Brenda) Student Folklore Fieldwork Project",orflr_1977_116.xml,80444/xv26794,4,0,1,5
"Monson (Megan) Student Folklore Fieldwork Project",orflr_1980_061.xml,80444/xv69018,3,2,0,5
"Murto (Kenneth) Student Folklore Fieldwork Project",orflr_1972_049.xml,80444/xv61206,3,0,2,5
"Student Folklore Fieldwork Project",orflr_1973_165.xml,80444/xv79339,0,2,3,5
"Piller (Donn) Student Folklore Fieldwork Project",orflr_1972_140.xml,80444/xv36041,0,0,5,5
"Alhadeff (Janice) Student Folklore Fieldwork Project",orflr_1971_156.xml,80444/xv46057,5,0,0,5
"Kromer (Kenneth) Student Folklore Fieldwork Project",orflr_1981_026.xml,80444/xv83898,0,0,5,5
"Spalding (Joel) Student Folklore Fieldwork Project",orflr_1980_043.xml,80444/xv82452,5,0,0,5
"Houn (Wally) Student Folklore Fieldwork Project",orflr_1971_338.xml,80444/xv95455,0,0,5,5
"Radile (David M.) Student Folklore Fieldwork Project",orflr_1989_028.xml,80444/xv82287,0,0,5,5
"Coe (Timothy Charles) Student Folklore Fieldwork Project",orflr_1971_026.xml,80444/xv90155,0,0,5,5
"Overman (John M.) Student Folklore Fieldwork Project",orflr_1974_276.xml,80444/xv64581,1,1,3,5
"Smith (Cynthia) Student Folklore Fieldwork Project",orflr_1973_003.xml,80444/xv24890,5,0,0,5
"Cliff (Janet M.) Student Folklore Fieldwork Project",orflr_1981_014.xml,80444/xv34960,3,2,0,5
"Mattz (Mery) and Partsafas (Vici) Student Folklore Fieldwork Project",orflr_1972_131.xml,80444/xv14410,0,0,5,5
"Anderson (Joan) Student Folklore Fieldwork Project",orflr_1973_009.xml,80444/xv05874,5,0,0,5
"Branch (Matthew) Student Folklore Fieldwork Project",orflr_2005_012.xml,80444/xv65780,3,2,0,5
"Schmidt (Mark W.) Student Folklore Fieldwork Project",orflr_1972_197.xml,80444/xv93457,5,0,0,5
"Ward (Susan) Student Folklore Fieldwork Project",orflr_1975_155.xml,80444/xv60461,1,1,3,5
"Scheer (Stephen R.) Student Folklore Fieldwork Project",orflr_1974_181.xml,80444/xv49432,3,2,0,5
"Johnson (Juli) Student Folklore Fieldwork Project",orflr_1969_010.xml,80444/xv22415,4,1,0,5
"Apostolico (Carol Ann) Student Folklore Fieldwork Project",orflr_2006_014.xml,80444/xv37350,0,0,5,5
"Student Folklore Fieldwork Project",orflr_1973_343.xml,80444/xv40048,5,0,0,5
"Marr (Jane Annette) Student Folklore Fieldwork Project",orflr_1973_065.xml,80444/xv73504,0,4,1,5
"Roderick (Michael) Student Folklore Fieldwork Project",orflr_1993_013.xml,80444/xv84661,0,0,5,5
"Barager (Joann) Student Folklore Fieldwork Project",orflr_1982_102.xml,80444/xv58319,2,0,3,5
"Boucher (Gregory) Student Folklore Fieldwork Project",orflr_2008_164.xml,80444/xv03909,0,1,4,5
"Pair (Bob) Student Folklore Fieldwork Project",orflr_1977_118.xml,80444/xv77917,5,0,0,5
"Hughes (Donna) Student Folklore Fieldwork Project",orflr_1970_124.xml,80444/xv07125,5,0,0,5
"Black (Kathy) Student Folklore Fieldwork Project",orflr_1972_178.xml,80444/xv66390,0,0,5,5
"Gerards (Jan) Student Folklore Fieldwork Project",orflr_1977_139.xml,80444/xv36795,1,2,2,5
"Hanson (Richard J.) Student Folklore Fieldwork Project",orflr_1978_005.xml,80444/xv14392,0,0,5,5
"Mullins (Traci) Student Folklore Fieldwork Project",orflr_1981_031.xml,80444/xv29098,1,0,4,5
"Dietrich (Kira) Student Folklore Fieldwork Project",orflr_2011_015.xml,80444/xv55816,3,2,0,5
"Gallerneaux Brooks (Kristen) Folklore Thesis",orflr_2012_027.xml,80444/xv84417,0,1,4,5
"Hotchkiss (Jeffrey Adam) Student Folklore Fieldwork Project",orflr_2002_030.xml,80444/xv43902,1,1,3,5
"Reed (Vickey) Student Folklore Fieldwork Project",orflr_2002_052.xml,80444/xv02212,0,1,4,5
"Rose (Barry) Student Folklore Fieldwork Project",orflr_1972_058.xml,80444/xv85064,0,0,5,5
"Pakulak (Kay) Student Folklore Fieldwork Project",orflr_1970_111.xml,80444/xv46948,0,0,5,5
"Hook (Tom) Student Folklore Fieldwork Project",orflr_1973_051.xml,80444/xv84649,0,0,5,5
"Soeteber (Kimberly) Student Folklore Fieldwork Project",orflr_1988_017.xml,80444/xv79177,0,0,5,5
"Woodward (Rosemary) Student Folklore Fieldwork Project",orflr_2011_044.xml,80444/xv97073,2,1,2,5
"Barton (Cole) Student Folklore Fieldwork Project",orflr_2011_005.xml,80444/xv32522,5,0,0,5
"Halperin (Marcie) Student Folklore Fieldwork Project",orflr_1972_175.xml,80444/xv73336,5,0,0,5
"Curtis (Donald) Student Folklore Fieldwork Project",orflr_1974_230.xml,80444/xv57785,3,0,2,5
"Bauer (Pam L.) Student Folklore Fieldwork Project",orflr_1980_014.xml,80444/xv13824,1,0,4,5
"Student Folklore Fieldwork Project",orflr_1973_131.xml,80444/xv02557,5,0,0,5
"Bryant (Susan Belinda) Student Folklore Fieldwork Project",orflr_1977_020.xml,80444/xv38949,3,2,0,5
"Anonymous Student Folklore Fieldwork Project",orflr_1971_010.xml,80444/xv51422,0,0,5,5
"Malmberg (Don) Student Folklore Fieldwork Project",orflr_1974_164.xml,80444/xv45669,3,2,0,5
"Anonymous Student Folklore Fieldwork Project",orflr_1971_007.xml,80444/xv80325,5,0,0,5
"Goodman (Julie) Student Folklore Fieldwork Project",orflr_1972_176.xml,80444/xv33010,5,0,0,5
"Gowing (Gwendolyn W.) Student Folklore Fieldwork Project",orflr_1982_082.xml,80444/xv64508,3,0,2,5
"Reynolds (Brittney) Student Folklore Fieldwork Project",orflr_2011_030.xml,80444/xv68624,1,3,1,5
"Student Folklore Fieldwork Project",orflr_1973_263.xml,80444/xv74081,5,0,0,5
"McConnell (Carin) Student Folklore Fieldwork Project",orflr_1974_265.xml,80444/xv83786,0,0,5,5
"Hutson (Kim) Student Folklore Fieldwork Project",orflr_1992_014.xml,80444/xv47180,3,0,2,5
"Broetzmann (Michael) Student Folklore Fieldwork Project",orflr_2008_119.xml,80444/xv10293,2,0,3,5
"Clemen (Robin) Student Folklore Fieldwork Project",orflr_2011_011.xml,80444/xv30514,0,5,0,5
"Clifford (Karen) Student Folklore Fieldwork Project",orflr_1976_134.xml,80444/xv48721,0,2,3,5
"Insley (Chuck) Student Folklore Fieldwork Project",orflr_1972_038.xml,80444/xv75729,0,0,5,5
"Anderson (Heather) Student Folklore Fieldwork Project",orflr_1983_034b.xml,80444/xv36550,0,0,5,5
"Anonymous Student Folklore Fieldwork Project",orflr_0000_003.xml,80444/xv05014,5,0,0,5
"Ousterhout (Jean E.) Student Folklore Fieldwork Project",orflr_1974_275.xml,80444/xv85324,5,0,0,5
"Darnell (Meredith) Student Folklore Fieldwork Project",orflr_2012_040.xml,80444/xv17395,1,1,3,5
"Berg (Elaine) Student Folklore Fieldwork Project",orflr_1972_099.xml,80444/xv54644,4,0,0,4
"Havens (Richard) Student Folklore Fieldwork Project",orflr_1970_106.xml,80444/xv85894,0,0,4,4
"Anonymous Student Folklore Fieldwork Project",orflr_1979_002.xml,80444/xv95718,4,0,0,4
"Student Folklore Fieldwork Project",orflr_1973_116.xml,80444/xv19110,0,0,4,4
"Reinecker (Michael B.) Student Folklore Fieldwork Project",orflr_1976_071.xml,80444/xv33975,1,0,3,4
"Student Folklore Fieldwork Project",orflr_1973_307.xml,80444/xv16934,0,4,0,4
"Thompson (Jennifer) Student Folklore Fieldwork Project",orflr_2010_074.xml,80444/xv44180,0,0,4,4
"Bushey (Jan) Student Folklore Fieldwork Project",orflr_1975_168.xml,80444/xv44839,0,4,0,4
"Page (Kimball) Student Folklore Fieldwork Project",orflr_1971_115.xml,80444/xv20223,0,0,4,4
"Meney (Allan J.) Student Folklore Fieldwork Project",orflr_1976_104.xml,80444/xv66168,0,3,1,4
"Walls (Cheryl) Student Folklore Fieldwork Project",orflr_1979_022.xml,80444/xv84860,0,0,4,4
"Kellar (Barbara J.) Student Folklore Fieldwork Project",orflr_1978_014.xml,80444/xv50167,0,2,2,4
"Weinert (Paul) Student Folklore Fieldwork Project",orflr_2006_003.xml,80444/xv54260,0,3,1,4
"Chester (Katie) Student Folklore Fieldwork Project",orflr_1973_022.xml,80444/xv06030,3,1,0,4
"Helton-Gallagher (Chloe) Student Folklore Fieldwork Project",orflr_2004_011.xml,80444/xv31683,4,0,0,4
"Brunell (Helen) Student Folklore Fieldwork Project",orflr_1975_004.xml,80444/xv43130,4,0,0,4
"Boen (Jeffrey) Student Folklore Fieldwork Project",orflr_2010_091.xml,80444/xv95620,4,0,0,4
"Hogan (Donna) Student Folklore Fieldwork Project",orflr_1972_118.xml,80444/xv66510,0,0,4,4
"Hogan (Kevin) Student Folklore Fieldwork Project",orflr_1976_048.xml,80444/xv16592,4,0,0,4
"Taft (Cason) Student Folklore Fieldwork Project",orflr_2010_062.xml,80444/xv15420,4,0,0,4
"Denison (Judith) Student Folklore Fieldwork Project",orflr_1987_013.xml,80444/xv22012,4,0,0,4
"Oliveira (Colin) Student Folklore Fieldwork Project",orflr_2010_069.xml,80444/xv86553,2,1,1,4
"Zieloney (Ann) Student Folklore Fieldwork Project",orflr_1975_118.xml,80444/xv75476,0,0,4,4
"Callison (Kathie) Student Folklore Fieldwork Project",orflr_1971_325.xml,80444/xv07434,0,0,4,4
"Kempe (Lynnette Marie) Student Folklore Fieldwork Project",orflr_1976_052.xml,80444/xv89978,4,0,0,4
"Knox (Aubrea) Student Folklore Fieldwork Project",orflr_2008_007.xml,80444/xv51776,1,0,3,4
"Junkins (Maggie) Student Folklore Fieldwork Project",orflr_1978_012.xml,80444/xv19448,3,0,1,4
"Hall (Erle) Student Folklore Fieldwork Project",orflr_2000_001.xml,80444/xv16485,0,0,4,4
"Bostock (Cheryl) Student Folklore Fieldwork Project",orflr_1976_013.xml,80444/xv43218,1,2,1,4
"Johnson (Mark A.) Student Folklore Fieldwork Project",orflr_1980_058.xml,80444/xv92816,0,1,3,4
"Zosel (Catherine S.) Student Folklore Fieldwork Project",orflr_1974_095.xml,80444/xv13143,2,0,2,4
"Student Folklore Fieldwork Project",orflr_1972_009.xml,80444/xv13439,1,3,0,4
"Lusk (Rebecca) Student Folklore Fieldwork Project",orflr_2008_090.xml,80444/xv45794,1,3,0,4
"Berry (Beverly A.) Student Folklore Fieldwork Project",orflr_0000_007.xml,80444/xv39248,0,0,4,4
"Romer (Stephen) Student Folklore Fieldwork Project",orflr_1972_147.xml,80444/xv34109,4,0,0,4
"Annus (Marta) Student Folklore Fieldwork Project",orflr_1982_126.xml,80444/xv83920,4,0,0,4
"Valentine (Jerry R.) Student Folklore Fieldwork Project",orflr_1975_052.xml,80444/xv54437,0,0,4,4
"King (Nancy) Student Folklore Fieldwork Project",orflr_1971_057.xml,80444/xv57586,0,0,4,4
"Phillips (Cheryl Lynn) Student Folklore Fieldwork Project",orflr_1978_001.xml,80444/xv69866,1,3,0,4
"Carlson (Katherine Anne) Student Folklore Fieldwork Project",orflr_2008_064.xml,80444/xv50057,4,0,0,4
"Nielsen (Deborah) Student Folklore Fieldwork Project",orflr_1974_033.xml,80444/xv98294,0,4,0,4
"Eagle (Sioux V.H.) Student Folklore Fieldwork Project",orflr_1975_014.xml,80444/xv60812,0,0,4,4
"Hogberg (Linda) Student Folklore Fieldwork Project",orflr_1979_033.xml,80444/xv94085,0,4,0,4
"Anonymous Student Folklore Fieldwork Project",orflr_0000_001.xml,80444/xv28689,0,0,4,4
"Olson (Tristan) Student Folklore Fieldwork Project",orflr_2008_176.xml,80444/xv84335,3,1,0,4
"Feldmann (Justin) Student Folklore Fieldwork Project",orflr_2010_047.xml,80444/xv72949,3,0,1,4
"Hadley (Lynn) Student Folklore Fieldwork Project",orflr_1998_001.xml,80444/xv89981,0,4,0,4
"Denny (David) Student Folklore Fieldwork Project",orflr_1985_013.xml,80444/xv22381,4,0,0,4
"Allers (Nicolette) Student Folklore Fieldwork Project",orflr_2011_001.xml,80444/xv16110,4,0,0,4
"Coleman (Kari) Student Folklore Fieldwork Project",orflr_2010_052.xml,80444/xv77386,1,1,2,4
"Howlett (Kathleen) Student Folklore Fieldwork Project",orflr_1971_051.xml,80444/xv38424,2,1,1,4
"Tapp (John) Student Folklore Fieldwork Project",orflr_1976_157.xml,80444/xv16683,1,1,2,4
"Perry (Melissa) Student Folklore Fieldwork Project",orflr_1974_173.xml,80444/xv25064,0,0,4,4
"Polhemus (Wendy) Student Folklore Fieldwork Project",orflr_1974_204.xml,80444/xv17596,2,2,0,4
"Bostick (Chenoa) Student Folklore Fieldwork Project",orflr_2012_023.xml,80444/xv43399,4,0,0,4
"Freeman (Gail J.) Student Folklore Fieldwork Project",orflr_1991_013.xml,80444/xv22695,0,0,4,4
"Student Folklore Fieldwork Project",orflr_1971_352.xml,80444/xv77453,0,3,1,4
"Stull (Judy) Student Folklore Fieldwork Project",orflr_1971_269.xml,80444/xv90731,0,1,3,4
"Sullivan (Alana) Student Folklore Fieldwork Project",orflr_2006_038.xml,80444/xv80126,0,4,0,4
"Murillo (Jessica) Student Folklore Fieldwork Project",orflr_2008_135.xml,80444/xv32440,3,1,0,4
"Meader (Jennifer Faith) Student Folklore Fieldwork Project",orflr_1999_008.xml,80444/xv15182,3,0,1,4
"Nicholson (Carrie) Student Folklore Fieldwork Project",orflr_2008_108.xml,80444/xv61465,3,0,1,4
"Student Folklore Fieldwork Project",orflr_1972_016.xml,80444/xv56625,2,0,2,4
"Schmitt (Casey) Folklore Thesis",orflr_2008_114.xml,80444/xv51092,1,0,3,4
"McKenzie (Lucile I.) Student Folklore Fieldwork Project",orflr_1983_023.xml,80444/xv26135,0,0,4,4
"Lyle (Jack) Student Folklore Fieldwork Project",orflr_1971_226.xml,80444/xv22692,0,0,4,4
"Wagner (Alexandria) Student Folklore Fieldwork Project",orflr_2008_089.xml,80444/xv61416,0,0,4,4
"Chastain (Stephanie) Student Folklore Fieldwork Project",orflr_1989_015.xml,80444/xv85607,1,0,3,4
"Woodward (Florence) Student Folklore Fieldwork Project",orflr_1980_068.xml,80444/xv48971,0,1,3,4
